id,text,created_at,lang
1529695710530387968,Gonna screenshot all the qrts and forward it to hybe  httpstcoZEpJGOCiEz,2022-05-26 05:27:32+00:00,en
1529695710160949250, hybeimbroke guqkoo NehaYad snowducktan Idontknowit NarangiShaiza pragatiOT hopeful mOnieT Khadiza ayeeluv  rockwkooki MominionMarufa Bangtan taegiilogy realshr ShruTae choonshik nazarsarsari  pls untag and reply,2022-05-26 05:27:32+00:00,en
1529695694868852736,RT allkpop HYBE is not considering replacing or removing Kim Garam from LESSERAFIM httpstcocjAukxvlD,2022-05-26 05:27:28+00:00,en
1529695691735302144,RT pluviofiless conclusion  fuck you hybe httpstcoQmwIo,2022-05-26 05:27:27+00:00,en
1529695643492487173,aysinnit Just go back to zero just because of some false rumors Though it havent been proven yet that Garam is innocent but if she is hybe cant just kick her out,2022-05-26 05:27:16+00:00,en
1529695531567435776,RT txtbook Everland Theme Park  Garden of Lights with HYBE  A new lighting show featuring HYBE artists songs and colorful lighting…,2022-05-26 05:26:49+00:00,en
1529697908945133568,RT PLAYKROUND 플리캠 Simply KPop Behind Clip    아니 진짜로 리터럴리 천사 잖아요இ௰இ♡  KROUND 크라운드 LESSERAFIM 르세라핌  Go check…,2022-05-26 05:36:16+00:00,ko
1529697902314274816,RT mmkemio 【Interview】Meeting Sakura chan and Kazuha san from LE SSERAFIM I AM SCREAMING  httpstcodkItrRNw via YouTube https…,2022-05-26 05:36:14+00:00,en
1529697893870817280,RT capturingkcw 라벤더 베레모 채원이  김채원 KIMCHAEWON チェウォン 르세라핌 LESSERAFIM httpstcoyeisvUJvnn,2022-05-26 05:36:12+00:00,ko
1529697881086603264,RT pabillliepo bump wts le sserafim blue chypre sealed   P  —  secured from meiyyiii  —  alr at kr add ship out late may —  expecte…,2022-05-26 05:36:09+00:00,en
1529697867081732096,RT hoonicorn BROO  Garam LESSERAFIM httpstcoFzzXMIb,2022-05-26 05:36:06+00:00,en
1529697855060840448,  le sserafim  fearless  ive  love dive  psy ft suga  that that  dotsuitare hompo  ah osaka dreamin night  le sserafim  blue flame,2022-05-26 05:36:03+00:00,en
1529697853714468864,RT sakuramiykk She shines   MiyawakiSakura SAKURA LESSERAFIM httpstcopoumnwxRK,2022-05-26 05:36:03+00:00,en
1529697851726790656,RT PLAYKROUND 플리캠 Simply KPop Behind Clip  천재만재 아이돌 윤진이 헝크러진 머리도 고개 돌리면서 챡☆ 정리하는 것 봐요´▽ʃ♡ƪ  KROUND 크라운드 LESSERAFIM…,2022-05-26 05:36:02+00:00,ko
1529697810471190528,RT CLASSYNEWS Most Followed  Rookie Girl Groups on MelOn    VIVIZ –  followers   NMIXX –  followers   LE SSERAFIM…,2022-05-26 05:35:53+00:00,en
1529697745870942208,RT lesserafim 오늘의르세라핌   SHOW CHAMPION  LESSERAFIM 르세라핌 FEARLESS httpstcoMMmTynBF,2022-05-26 05:35:37+00:00,en
1529697733690261504,RT AESPASTREAM th gen idol group with most cumulated digital index points on Gaon in    aespaofficial  M IVE  M GIDL…,2022-05-26 05:35:34+00:00,en
1529697725213601793,RT jaeyuuunxim congratulations to kim garam of le sserafim for being the fastest kpop gg member to be on a hiatus after debut,2022-05-26 05:35:32+00:00,en
1529697678883377152,RT kpopggsuperior MelOn Female Group Chart    GIDLE  IVE  LE SSERAFIM  DAVICHI  Red Velvet  aespa  OH MY GIR…,2022-05-26 05:35:21+00:00,en
1529697678342651905,RT ALLTHEKPOP 쇼챔직캠 K LE SSERAFIM  FEARLESS 르세라핌  피어리스  httpstcokVmsXJRUz  SHOWCHAMPION 쇼챔피언 LESSERAFIM 르세라핌 FEARLESS…,2022-05-26 05:35:21+00:00,ko
1529697651012227072,라벤더 베레모 채원이  김채원 KIMCHAEWON チェウォン 르세라핌 LESSERAFIM httpstcoyeisvUJvnn,2022-05-26 05:35:15+00:00,ko
1529697639863681024,RT lesserafimpics LE SSERAFIM on SHOW CHAMPION today httpstcolIWcIUz,2022-05-26 05:35:12+00:00,en
1529697623157796864,Lessevotingorg lesserafim IMLESSERAFIM Done,2022-05-26 05:35:08+00:00,en
1529697598428573696,RT soompi WATCH ASTRO Snags CandySugarPopndWin On Show Champion Performances By ONEUS LESSERAFIM Yerin And More httpstc…,2022-05-26 05:35:02+00:00,en
1529697591708880896,RT Lessevotingorg Vote SAKURA as the BEST VISUAL CENTER of all FEMALE IDOLS     SAKURA   votes  May     https…,2022-05-26 05:35:00+00:00,en
1529697574575570945,RT MnetMcountdown MCOUNTDOWN Ep Line up 강다니엘LIGHTSUMLE SSERAFIMBVNDIT밴디트싸이퍼Ciipher아스트로ASTROABIX 에이비식스예린 YERIN원어…,2022-05-26 05:34:56+00:00,ko
1529697574155739137,RT sakkuwura YEAY LE SSERAFIM ND WIN  httpstcoZdfBIGTU,2022-05-26 05:34:56+00:00,en
1529697558632988672,Officialasriany HYBEOFFICIALtwt SOURCEMUSIC lesserafim Luh youre no different from the bully bitch,2022-05-26 05:34:53+00:00,en
1529697552727044098,RT LSSRFMcharts lesserafim FEARLESS returns to its peak of   on Bugs Daily Chart   IMLESSERAFIM LESSERAFIM 르세라핌 https…,2022-05-26 05:34:51+00:00,en
1529697508514877440,WTS  want to sell LE SSERAFIM SHOPEE THAILAND PHOTOCARD BENEFIT  르세라핌 양도  Video Only Thai bank account  Thai address  On hand  free shipping   Please offer DM only  ignore lowball offer httpstcodRhoiWhlKv,2022-05-26 05:34:41+00:00,en
1529697508108009473,RT chartLESSERAFIM Gaon Weekly Digital Chart    FEARLESS —   total NEW PEAK  Peak Week  IMLES…,2022-05-26 05:34:40+00:00,en
1529697489011367937,RT KVoteStore CHOEAEDOL     HEARTS   Rules  LIKE  RETWEET  MUST FOLLOW COMMENT PROOF VIVIZ NMIXX LESSERAFIM AESPA,2022-05-26 05:34:36+00:00,en
1529697462562488321,RT allforkchw retweet for kim chaewon brand reputation 르세라핌 김채원 김채원 르세라핌김채원 lesserafim IMLESSERAFIM httpstcoGSfOGEJi,2022-05-26 05:34:30+00:00,ko
1529697458078437376,RT zip hi this is a new account dedicated to jangchae IVE and LE SSERAFIM CHAEWON and WONYOUNG please like and rt to help spread…,2022-05-26 05:34:29+00:00,en
1529697436200890368,RT rchkpopvotes rchelminiGA   FANPLUS  GIVEAWAY POLL   WHOS GONNA HAVE THE BRIGHT FUTURE IN s     VTs  — follow me must…,2022-05-26 05:34:23+00:00,en
1529697433462026240,RT kpopggsuperior Hanteo Weekly Chart      YERIN ARIA   HYO DEEP   SongGain THE SONG OF LOVE …,2022-05-26 05:34:23+00:00,en
1529697432342171648,RT sakuchan  데뷔 쇼케이스  宮脇咲良 사쿠라 SAKURA  LESSERAFIM 르세라핌 httpstcoxfCRMft,2022-05-26 05:34:22+00:00,ko
1529697416076742656,RT dailynaver KBS potentially investigated by National Police for tampering with Lim Youngwoongs song charts for Le Sserafims Music B…,2022-05-26 05:34:19+00:00,en
1529697400188678144,RT LSSRFMcharts Gaon Streaming Chart Week     FEARLESS   new peak  Peak   Weeks On Chart  lesserafim LESSER…,2022-05-26 05:34:15+00:00,en
1529697385160617987,RT lesserafim VIDEO LESSERAFIM르세라핌  FEARLESS  SHOW CHAMPION   httpstcovisouOZlA,2022-05-26 05:34:11+00:00,en
1529697367317852161,RT LSSRFMcharts Gaon Social Chart  Week     LE SSERAFIM  new peak  Peak   Weeks On Chart  lesserafim LESS…,2022-05-26 05:34:07+00:00,en
1529697351861870592,RT elsserafim LE SSERAFIM LOOKS SO GOOD httpstcogAdGOJgIm,2022-05-26 05:34:03+00:00,en
1529697323701350400,RT nakkopc wts lfb ive red velvet le sserafim ph all onhand  foreign buyers  ww ok if you have gcash and ph address  rfs pendings and i…,2022-05-26 05:33:57+00:00,en
1529697294882222080,RT Kshowvotes Open for reservation    k jellies for prevoting on thth of May  Dm to reserve   Astro ONEUS LESSERAFIM THESH…,2022-05-26 05:33:50+00:00,en
1529697249680572417,RT jacobbaea ㅤ jacobbaea will use this free ts ticket to be Huh Yunjin from LE SSERAFIM RoyaIeRomain subroyaIeromain ㅤ httpstcoNVh…,2022-05-26 05:33:39+00:00,en
1529697157741064194,RT LSSRFMcharts lesserafim FEARLESS has reached a new peak of   on Genie Daily Chart   IMLESSERAFIM LESSERAFIM 르세라핌 h…,2022-05-26 05:33:17+00:00,en
1529697115575767040,RT msgzuha Most streamed Kpop Girl Group songs of  May  on Spotify filtered    LE SSERAFIM FEARLESS —     IVE L…,2022-05-26 05:33:07+00:00,en
1529697090259013633,RT LSSERAFIMGLOBAL INFO LE SSERAFIM Schedule   The Show  Show Champion  M Countdown  Music Bank  Inkigayo  …,2022-05-26 05:33:01+00:00,en
1529697025100349440,RT thinkofyunjin Our ethereal Huh Yunjin  YUNJIN 허윤진 LESSERAFIM IMLESSERAFIM httpstcoudYpnWMUh,2022-05-26 05:32:45+00:00,en
1529696996776325120,whats le sserafims fandom name,2022-05-26 05:32:39+00:00,en
1529697855518019586,wait the jennie v thing was real lmao hybe successfully altered the discussion from garam,2022-05-26 05:36:03+00:00,en
1529697780679049218,RT Watanab We need closure to Garam’s case instead of trashy news garamOUT,2022-05-26 05:35:45+00:00,en
1529697718066716672,RT insanymembrany LEsserafimsoul itgirIkazu it seems like you can look up superficial data on SVC cases recorded at Gyeongin Middle Sc…,2022-05-26 05:35:31+00:00,en
1529697493088632834,RT BEOFameUs 학폭가해자는관심을받으며 김가람탈퇴해 사람들에게사랑받는직업은 garamout 절대로가질수없다고생각합니다 쏘스뮤직해명해 르세라핌에서저리꺼져주세요,2022-05-26 05:34:37+00:00,ko
1529697471521505281,RT ChonggongLSF 알티 마음 꼭 부탁드려요 김가람탈퇴해 Garamout 쏘스뮤직해명해,2022-05-26 05:34:32+00:00,ko
1529697453624152065,garamshine At this point people can say that garam murdeed someone and people will believe them,2022-05-26 05:34:28+00:00,en
1529697448288866304,RT Ivesickruby Notice how the garam scandal suddenly disappeared… garamOUT,2022-05-26 05:34:26+00:00,en
1529697403065884672,KARAVlTY garam supporter too ik its a troll acc but its so annoying,2022-05-26 05:34:15+00:00,en
1529697382874525697,RT SoyLiu Bring us the closure to Garam’s case garamOUT,2022-05-26 05:34:11+00:00,en
1529697249801883649,We need closure to Garam’s case instead of trashy news garamOUT,2022-05-26 05:33:39+00:00,en
1529697179316756480,RT chechaessamuu LSRFMChaewon We are on the same boat Ot until garam is proven guilty Only then we can cancel her out,2022-05-26 05:33:22+00:00,en
1529697175248293890,i think not hating on garam is great as bullying her back won’t change anything however u do realize it’s bette… — u talk like u know much when in fact u do not even know im NOT neutral protecting my friends who are does not m… httpstcoIxBIzm,2022-05-26 05:33:21+00:00,en
1529697141333151744,RT JJNGWONY bullying garam back wont make u clean and cool youre no different,2022-05-26 05:33:13+00:00,en
1529697112799076352,RT ssamwony Since I have seen a lot of disinformation going around about the Garam case I will explain the ongoing misunderstandings…,2022-05-26 05:33:06+00:00,en
1529697106667003905,Bring us the closure to Garam’s case garamOUT,2022-05-26 05:33:05+00:00,en
1529697085007843329,RT hybzip “we should bully garam to teach her a lesson”   …so you’re admitting you are also a schoolyard bully,2022-05-26 05:33:00+00:00,en
1529696957773537280,damn they released this song about people being so info illiterate and supporting and believing celebs that do bad things like they can do no wrong just in time for the garam scandal lmao httpstcoBOYffCVwG,2022-05-26 05:32:29+00:00,en
1529696895206952960,RT vintageIisa the garam issue articles disappeared just like that,2022-05-26 05:32:14+00:00,en
1529696880531165184,RT JJRLFourever Congrats to two fkcersOne who failed to protect their artist and the Other for throwing their idol to save a FCKING BUL…,2022-05-26 05:32:11+00:00,en
1529696874034511872,RT SpicyCult allkpop Who was the employee GARAM httpstcoOuzlqcT,2022-05-26 05:32:09+00:00,en
1529696767041675264,wait c garam centertapos sbng pa gnannouncewhile may issue satas like sakura is also therewtf,2022-05-26 05:31:44+00:00,en
1529696748721029121,brokelenciaga I think it was fake but something about Garam being appointed leader or centre,2022-05-26 05:31:39+00:00,en
1529696712066928640,Wattpad story written by Kim garam httpstcoWXnenCQFpV,2022-05-26 05:31:31+00:00,en
1529696703439589376,kpop gg bg views followtrick like rt nsfw  loona bts red velvet rv fromis nct dream twice ateez got itzy skz svt day wayv exo txt everglow thread gain mutual giveaway promo ifb jikook comeback idol gc taekook au enhypen dot garam bully garamOUT httpstcoJidxYXdc,2022-05-26 05:31:29+00:00,en
1529696682191253504,RT kimgarampics kim garam the best center   httpstcoDoWKMCksL,2022-05-26 05:31:24+00:00,en
1529696607754919936,RT tryki JoklInqtraqcian 매번 딱맞춰서 귀여운 대회 올리는 대형계들 눈치좀 챙겨 회사계인증할거 아니면말야 멤버이름 들어간 쟤네들이 싸질러논거 밀어내고 싶어서라면 정바비참여곡삭제해 정바비아웃 김가람학폭 gar…,2022-05-26 05:31:06+00:00,ko
1529696589258039297,RT Mkvionysus othfZwxSNyRTPb JoklInqtraqcian kthonly 매번 딱맞춰서 귀여운 대회 올리는 대형계들 눈치좀 챙겨 회사계인증할거 아니면말야 멤버이름 들어간 쟤네들이 싸질러논거 밀어내…,2022-05-26 05:31:01+00:00,ko
1529696575131635712,RT othfZwxSNyRTPb JoklInqtraqcian kthonly 매번 딱맞춰서 귀여운 대회 올리는 대형계들 눈치좀 챙겨 회사계인증할거 아니면말야 멤버이름 들어간 쟤네들이 싸질러논거 밀어내고 싶어서라면 정바비참여곡…,2022-05-26 05:30:58+00:00,ko
1529696555665858561,RT IdongdongI 르세라핌 인조로 계속 활동하면 김가람에게는 수익이 안 가죠 문제는 김가람이 활중 상태라는 거 httpstcoKLFJZoSMp 이 글은 뉴스픽 파트너스 활동의 일환으로 이에 따른 일정액의 포인트를…,2022-05-26 05:30:53+00:00,ko
1529696545834430464,RT JoklInqtraqcian 매번 딱맞춰서 귀여운 대회 올리는 대형계들 눈치좀 챙겨 회사계인증할거 아니면말야 멤버이름 들어간 쟤네들이 싸질러논거 밀어내고 싶어서라면 정바비참여곡삭제해 정바비아웃 김가람학폭 garamout 으…,2022-05-26 05:30:51+00:00,ko
1529696402145955840,RT GKAL 야가람아아이돌하고싶었으면 김가람탈퇴해 학폭을하지를말았어야지 garamout  민폐끼치지말고제발나가주라 쏘스뮤직해명해 너없으면모두가행복해탈퇴해,2022-05-26 05:30:17+00:00,ko
1529696398710476800,BerryEnaira aysinnit garam will never be proven innocent the ministry of education already confirmed she received a level  bullying punishment it doesn’t matter if victim is lying or not the fact that she got a level  means that she did bully and it was really really bad,2022-05-26 05:30:16+00:00,en
1529696373691469824,RT savegaram So even if shes innocent you still want Garam to suffer the consequences of something she DID NOT do just so your faves…,2022-05-26 05:30:10+00:00,en
1529696277436329984,if garam is innocent she DESERVES to stay so stfu,2022-05-26 05:29:47+00:00,en
1529696207110799362,RT VIPiKONICID Don’t forget public need closure to Garam’s case  Don’t complicate things GaramOUT,2022-05-26 05:29:30+00:00,en
1529696187535740928,RT oywithluv watching ot inkigayo lesserafim performance and theyve already changed the choreo and rerecorded the song with new line d…,2022-05-26 05:29:26+00:00,en
1529696141998280706,Garam is a fvcking bully Now cry me a river  Imagine being a shooter for that girlie just because shes pretty httpstcoquiMGxEF,2022-05-26 05:29:15+00:00,en
1529697915580862464,RT buckushonen 우릴위해웃던르세라핌이라는천사들 쌈쿠라르세라핌  르세라핌♡대박나세요♡ 아이즈원♡포에버♡ httpstcoOqXdNcWUK,2022-05-26 05:36:18+00:00,ko
1529697799947829249,요즘듣는거 르세라핌 오라달콤한죽음이여 카미이로아와세 에스파 아이브 엔믹스 켄드릭 드레이크 메가존 오스트  에이셉라키 잔혹한천사의테제 두란두란,2022-05-26 05:35:50+00:00,ko
1529697670356471809,RT chaegm 르세라핌 TOP  httpstcopOZRxuPZVa,2022-05-26 05:35:19+00:00,ko
1529696947757469696,르세라핌 tou 중국영통 포카 양도  사쿠라  채원  은채  윤진  가람  카즈하   Lesserafim 사쿠라 김채원 허윤진 카즈하 김가람 홍은채 미공포 포카 포토카드 특전 양도 교환 이즈위 중국 영통 httpstcoObcvK,2022-05-26 05:32:27+00:00,ko
1529696790416461824,RT KuraKura TD포토 르세라핌 사쿠라 눈 뗄 수 없는 아름다움 httpstcoFZNUYHo httpstcotfZVTpptJ,2022-05-26 05:31:49+00:00,ko
1529696657981718528,RT kaze 김가람 르세라핌뿐만 아니라 하이브 전체 레이블 불매 들어감 소속사가 피해자 상대로 차가해 진짜 악질 기업임 httpstcovEnVUdm,2022-05-26 05:31:18+00:00,ko
1529696614054785025,RT hwphwphwep 헐 르세라핌 김가람 대체할 새멤버 떳음 ,2022-05-26 05:31:07+00:00,ko
1529696566617190400,RT dear 르세라핌 김가람 학폭 피해자가 살살까지 겪은 일들  김가람학폭 김가람탈퇴해 httpstcoKGTanPuA,2022-05-26 05:30:56+00:00,ko
1529696525097369600,르세라핌 김가람 허윤진 피어레스 IM FEARLESS 포카 양도합니다  운미포 가격입니다  준등기 반택 끼택 일반택배 이용  하자감안한 가격임  르세라핌 LE SSERAFIM 김채원 카즈하 허윤진 사쿠라 홍은채 김가람 포토카드 포카 양도 httpstcoqufQaNbL,2022-05-26 05:30:46+00:00,ko
1529696413319196673,RT mincho  르세라핌 예림당아트홀 팬싸 채원  자기 찍는거 알고 장난치는 아기치타  LESSERAFIM 르세라핌 CHAEWON 채원 httpstcouKgkSVE,2022-05-26 05:30:19+00:00,ko
1529696017431826432,르세라핌 김채원 사쿠라 포카 팝니다 아이즈원 때 공식 기 부터 앨범 트레카 등 다 있습니다 원하는거 표시해서 가격 제시해서 연락 편하게 주세요 여러개 사시는 분 우대합니다  ㅅㅊㅇ 아이즈원 원릴러 비올레타 피노라마 르세라핌 김채원 채원 사쿠라 피얼리스 카즈하 홍은채 httpstcoxxRXDChu,2022-05-26 05:28:45+00:00,ko
1529695763881525248,RT yangggeo 르세라핌 포카 양도합니다  르세라핌 미공포 위버스샵 사운드웨이브 파워스테이션 네이버 쇼핑라이브 뮤직플랜트 lesserafim 사쿠라 김채원 카즈하 홍은채 허윤진 김가람 공방 poca sell GARAM YUNJIN KAZUH…,2022-05-26 05:27:45+00:00,ko
1529695383567613952,RT chaegm 르세라핌 넘무 잘해요 httpstcoOfRkzayKF,2022-05-26 05:26:14+00:00,ko
1529695248775262208,RT kpopsbs 안방열직캠 르세라핌  FEARLESS   인기가요 르세라핌 LESSERAFIM FEARLESS lesserafim  사쿠라 httpstcoLIDtHndq 카즈하 httpstc…,2022-05-26 05:25:42+00:00,ko
1529695241636220929,RT deokgyemotchu 르세라핌 포카 특전 럭드 엽서 양도합니다  SELL LESSERAFIM Photocards   르세라핌 LE SSERAFIM pc 사쿠라 김채원 허윤진 카즈하 김가람 홍은채 분철 분할 양도 교환 포카 럭키…,2022-05-26 05:25:40+00:00,ko
1529694979899019265,아이즈원 포카 양도 은비 채원 예나 나코 유진 혜원 민주 히토미 권은비 김채원 최예나 야부키 나코 안유진 강혜원 김민주 혼다 히토미 라비앙로즈 비올레타 피에스타 르세라핌,2022-05-26 05:24:38+00:00,ko
1529694801414991872,위클리 스테이씨 케플러 이달의소녀 르세라핌 에스파 아이브 최예나 몬스타엑스 엔믹스 엔시티 엔하이픈 더보이즈 에이티즈 세븐틴 빌리 BTS 스키즈 투바투 앙스타 주술회전 명함 학생증 글라스 웨하스 메탈 카드 파샤코레 포토카드 폴라로이드 탑로더 탑꾸 커미션 콜북 스티커 양도 알티 팔로우이벤트 httpstcoiGLykwur,2022-05-26 05:23:55+00:00,ko
1529694764244688896,RT yangdo 르세라핌 포카 포토카드 양도해요 wts lfb LE SSERAFIM photocard yangdo FEARLESS pc sell  앨포 럭드 특전 양도 준등기   lesserafim showcase presen…,2022-05-26 05:23:46+00:00,ko
1529694617184403456,RT kazuhalover 안방열 직캠K 르세라핌 카즈하 FEARLESS LE SSERAFIM KAZUHA FanCam│SBS Inkigay httpstcoUkQWFqPHC  YouTube httpst…,2022-05-26 05:23:11+00:00,ko
1529694550197141504,위클리 스테이씨 케플러 우주소녀 이달의소녀 르세라핌 에스파 아이들 아이브 최예나 몬스타엑스 엔믹스 엔시티 엔하이픈 더보이즈 에이티즈 세븐틴 빌리 BTS 스키즈 투바투 앙스타 주술회전 명함 학생증 글라스 웨하스 메탈 카드 파샤코레 포토카드 폴라로이드 탑로더 탑꾸 커미션 콜북 스티커 양도 httpstcoCObniOvzA,2022-05-26 05:22:55+00:00,ko
1529694506647691264,위클리 스테이씨 케플러 우주소녀 이달의소녀 르세라핌 에스파 아이들 아이브 최예나 몬스타엑스 엔믹스 엔시티 엔하이픈 더보이즈 에이티즈 세븐틴 빌리 BTS 스키즈 투바투 앙스타 주술회전 명함 학생증 글라스 웨하스 메탈 카드 파샤코레 포토카드 폴라로이드 탑로더 탑꾸 커미션 콜북 스티커 양도 httpstcoHRjqCiuN,2022-05-26 05:22:45+00:00,ko
