id,text,created_at,lang
1529697855060840448,  le sserafim  fearless  ive  love dive  psy ft suga  that that  dotsuitare hompo  ah osaka dreamin night  le sserafim  blue flame,2022-05-26 05:36:03+00:00,en
1529697853714468864, She shines   MiyawakiSakura SAKURA LESSERAFIM ,2022-05-26 05:36:03+00:00,en
1529697851726790656, 플리캠 Simply KPop Behind Clip  천재만재 아이돌 윤진이 헝크러진 머리도 고개 돌리면서 챡☆ 정리하는 것 봐요´▽ʃ♡ƪ  KROUND 크라운드 LESSERAFIM…,2022-05-26 05:36:02+00:00,ko
1529697810471190528, Most Followed  Rookie Girl Groups on MelOn    VIVIZ –  followers   NMIXX –  followers   LE SSERAFIM…,2022-05-26 05:35:53+00:00,en
1529697745870942208, 오늘의르세라핌   SHOW CHAMPION  LESSERAFIM 르세라핌 FEARLESS ,2022-05-26 05:35:37+00:00,en
1529697733690261504, th gen idol group with most cumulated digital index points on Gaon in    aespaofficial  M IVE  M GIDL…,2022-05-26 05:35:34+00:00,en
1529697725213601793, congratulations to kim garam of le sserafim for being the fastest kpop gg member to be on a hiatus after debut,2022-05-26 05:35:32+00:00,en
1529697678883377152, MelOn Female Group Chart    GIDLE  IVE  LE SSERAFIM  DAVICHI  Red Velvet  aespa  OH MY GIR…,2022-05-26 05:35:21+00:00,en
1529697678342651905, 쇼챔직캠 K LE SSERAFIM  FEARLESS 르세라핌  피어리스    SHOWCHAMPION 쇼챔피언 LESSERAFIM 르세라핌 FEARLESS…,2022-05-26 05:35:21+00:00,ko
1529697651012227072,라벤더 베레모 채원이  김채원 KIMCHAEWON チェウォン 르세라핌 LESSERAFIM ,2022-05-26 05:35:15+00:00,ko
1529697639863681024, LE SSERAFIM on SHOW CHAMPION today ,2022-05-26 05:35:12+00:00,en
1529697623157796864,Lessevotingorg lesserafim IMLESSERAFIM Done,2022-05-26 05:35:08+00:00,en
1529697598428573696, WATCH ASTRO Snags CandySugarPopndWin On Show Champion Performances By ONEUS LESSERAFIM Yerin And More …,2022-05-26 05:35:02+00:00,en
1529697591708880896, Vote SAKURA as the BEST VISUAL CENTER of all FEMALE IDOLS     SAKURA   votes  May     https…,2022-05-26 05:35:00+00:00,en
1529697574575570945, MCOUNTDOWN Ep Line up 강다니엘LIGHTSUMLE SSERAFIMBVNDIT밴디트싸이퍼Ciipher아스트로ASTROABIX 에이비식스예린 YERIN원어…,2022-05-26 05:34:56+00:00,ko
1529697574155739137, YEAY LE SSERAFIM ND WIN  ,2022-05-26 05:34:56+00:00,en
1529697558632988672,Officialasriany HYBEOFFICIALtwt SOURCEMUSIC lesserafim Luh youre no different from the bully bitch,2022-05-26 05:34:53+00:00,en
1529697552727044098, lesserafim FEARLESS returns to its peak of   on Bugs Daily Chart   IMLESSERAFIM LESSERAFIM 르세라핌 https…,2022-05-26 05:34:51+00:00,en
1529697508514877440,WTS  want to sell LE SSERAFIM SHOPEE THAILAND PHOTOCARD BENEFIT  르세라핌 양도  Video Only Thai bank account  Thai address  On hand  free shipping   Please offer DM only  ignore lowball offer ,2022-05-26 05:34:41+00:00,en
1529697508108009473, Gaon Weekly Digital Chart    FEARLESS —   total NEW PEAK  Peak Week  IMLES…,2022-05-26 05:34:40+00:00,en
1529697489011367937, CHOEAEDOL     HEARTS   Rules  LIKE  RETWEET  MUST FOLLOW COMMENT PROOF VIVIZ NMIXX LESSERAFIM AESPA,2022-05-26 05:34:36+00:00,en
1529697462562488321, retweet for kim chaewon brand reputation 르세라핌 김채원 김채원 르세라핌김채원 lesserafim IMLESSERAFIM ,2022-05-26 05:34:30+00:00,ko
1529697458078437376, hi this is a new account dedicated to jangchae IVE and LE SSERAFIM CHAEWON and WONYOUNG please like and rt to help spread…,2022-05-26 05:34:29+00:00,en
1529697436200890368, rchelminiGA   FANPLUS  GIVEAWAY POLL   WHOS GONNA HAVE THE BRIGHT FUTURE IN s     VTs  — follow me must…,2022-05-26 05:34:23+00:00,en
1529697433462026240, Hanteo Weekly Chart      YERIN ARIA   HYO DEEP   SongGain THE SONG OF LOVE …,2022-05-26 05:34:23+00:00,en
1529697432342171648,  데뷔 쇼케이스  宮脇咲良 사쿠라 SAKURA  LESSERAFIM 르세라핌 ,2022-05-26 05:34:22+00:00,ko
1529697416076742656, KBS potentially investigated by National Police for tampering with Lim Youngwoongs song charts for Le Sserafims Music B…,2022-05-26 05:34:19+00:00,en
1529697400188678144, Gaon Streaming Chart Week     FEARLESS   new peak  Peak   Weeks On Chart  lesserafim LESSER…,2022-05-26 05:34:15+00:00,en
1529697385160617987, VIDEO LESSERAFIM르세라핌  FEARLESS  SHOW CHAMPION   ,2022-05-26 05:34:11+00:00,en
1529697367317852161, Gaon Social Chart  Week     LE SSERAFIM  new peak  Peak   Weeks On Chart  lesserafim LESS…,2022-05-26 05:34:07+00:00,en
1529697351861870592, LE SSERAFIM LOOKS SO GOOD ,2022-05-26 05:34:03+00:00,en
1529697294882222080, Open for reservation    k jellies for prevoting on thth of May  Dm to reserve   Astro ONEUS LESSERAFIM THESH…,2022-05-26 05:33:50+00:00,en
1529697249680572417, ㅤ jacobbaea will use this free ts ticket to be Huh Yunjin from LE SSERAFIM RoyaIeRomain subroyaIeromain ㅤ …,2022-05-26 05:33:39+00:00,en
1529697157741064194, lesserafim FEARLESS has reached a new peak of   on Genie Daily Chart   IMLESSERAFIM LESSERAFIM 르세라핌 h…,2022-05-26 05:33:17+00:00,en
1529697115575767040, Most streamed Kpop Girl Group songs of  May  on Spotify filtered    LE SSERAFIM FEARLESS —     IVE L…,2022-05-26 05:33:07+00:00,en
1529697090259013633, INFO LE SSERAFIM Schedule   The Show  Show Champion  M Countdown  Music Bank  Inkigayo  …,2022-05-26 05:33:01+00:00,en
1529697025100349440, Our ethereal Huh Yunjin  YUNJIN 허윤진 LESSERAFIM IMLESSERAFIM ,2022-05-26 05:32:45+00:00,en
1529696996776325120,whats le sserafims fandom name,2022-05-26 05:32:39+00:00,en
1529697855518019586,wait the jennie v thing was real lmao hybe successfully altered the discussion from garam,2022-05-26 05:36:03+00:00,en
1529697780679049218, We need closure to Garam’s case instead of trashy news garamOUT,2022-05-26 05:35:45+00:00,en
1529697718066716672, LEsserafimsoul itgirIkazu it seems like you can look up superficial data on SVC cases recorded at Gyeongin Middle Sc…,2022-05-26 05:35:31+00:00,en
1529697493088632834, 학폭가해자는관심을받으며 김가람탈퇴해 사람들에게사랑받는직업은 garamout 절대로가질수없다고생각합니다 쏘스뮤직해명해 르세라핌에서저리꺼져주세요,2022-05-26 05:34:37+00:00,ko
1529697471521505281, 알티 마음 꼭 부탁드려요 김가람탈퇴해 Garamout 쏘스뮤직해명해,2022-05-26 05:34:32+00:00,ko
1529697453624152065,garamshine At this point people can say that garam murdeed someone and people will believe them,2022-05-26 05:34:28+00:00,en
1529697448288866304, Notice how the garam scandal suddenly disappeared… garamOUT,2022-05-26 05:34:26+00:00,en
1529697403065884672,KARAVlTY garam supporter too ik its a troll acc but its so annoying,2022-05-26 05:34:15+00:00,en
1529697382874525697, Bring us the closure to Garam’s case garamOUT,2022-05-26 05:34:11+00:00,en
1529697249801883649,We need closure to Garam’s case instead of trashy news garamOUT,2022-05-26 05:33:39+00:00,en
1529697179316756480, LSRFMChaewon We are on the same boat Ot until garam is proven guilty Only then we can cancel her out,2022-05-26 05:33:22+00:00,en
1529697175248293890,i think not hating on garam is great as bullying her back won’t change anything however u do realize it’s bette… — u talk like u know much when in fact u do not even know im NOT neutral protecting my friends who are does not m… ,2022-05-26 05:33:21+00:00,en
1529697141333151744, bullying garam back wont make u clean and cool youre no different,2022-05-26 05:33:13+00:00,en
1529697112799076352, Since I have seen a lot of disinformation going around about the Garam case I will explain the ongoing misunderstandings…,2022-05-26 05:33:06+00:00,en
1529697106667003905,Bring us the closure to Garam’s case garamOUT,2022-05-26 05:33:05+00:00,en
1529697085007843329, “we should bully garam to teach her a lesson”   …so you’re admitting you are also a schoolyard bully,2022-05-26 05:33:00+00:00,en
1529696957773537280,damn they released this song about people being so info illiterate and supporting and believing celebs that do bad things like they can do no wrong just in time for the garam scandal lmao ,2022-05-26 05:32:29+00:00,en
1529696895206952960, the garam issue articles disappeared just like that,2022-05-26 05:32:14+00:00,en
1529696880531165184, Congrats to two fkcersOne who failed to protect their artist and the Other for throwing their idol to save a FCKING BUL…,2022-05-26 05:32:11+00:00,en
1529696874034511872, allkpop Who was the employee GARAM ,2022-05-26 05:32:09+00:00,en
1529696767041675264,wait c garam centertapos sbng pa gnannouncewhile may issue satas like sakura is also therewtf,2022-05-26 05:31:44+00:00,en
1529696748721029121,brokelenciaga I think it was fake but something about Garam being appointed leader or centre,2022-05-26 05:31:39+00:00,en
1529696712066928640,Wattpad story written by Kim garam ,2022-05-26 05:31:31+00:00,en
1529696703439589376,kpop gg bg views followtrick like rt nsfw  loona bts red velvet rv fromis nct dream twice ateez got itzy skz svt day wayv exo txt everglow thread gain mutual giveaway promo ifb jikook comeback idol gc taekook au enhypen dot garam bully garamOUT ,2022-05-26 05:31:29+00:00,en
1529696682191253504, kim garam the best center   ,2022-05-26 05:31:24+00:00,en
1529696607754919936, JoklInqtraqcian 매번 딱맞춰서 귀여운 대회 올리는 대형계들 눈치좀 챙겨 회사계인증할거 아니면말야 멤버이름 들어간 쟤네들이 싸질러논거 밀어내고 싶어서라면 정바비참여곡삭제해 정바비아웃 김가람학폭 gar…,2022-05-26 05:31:06+00:00,ko
1529696589258039297, othfZwxSNyRTPb JoklInqtraqcian kthonly 매번 딱맞춰서 귀여운 대회 올리는 대형계들 눈치좀 챙겨 회사계인증할거 아니면말야 멤버이름 들어간 쟤네들이 싸질러논거 밀어내…,2022-05-26 05:31:01+00:00,ko
1529696575131635712, JoklInqtraqcian kthonly 매번 딱맞춰서 귀여운 대회 올리는 대형계들 눈치좀 챙겨 회사계인증할거 아니면말야 멤버이름 들어간 쟤네들이 싸질러논거 밀어내고 싶어서라면 정바비참여곡…,2022-05-26 05:30:58+00:00,ko
1529696555665858561, 르세라핌 인조로 계속 활동하면 김가람에게는 수익이 안 가죠 문제는 김가람이 활중 상태라는 거  이 글은 뉴스픽 파트너스 활동의 일환으로 이에 따른 일정액의 포인트를…,2022-05-26 05:30:53+00:00,ko
1529696545834430464, 매번 딱맞춰서 귀여운 대회 올리는 대형계들 눈치좀 챙겨 회사계인증할거 아니면말야 멤버이름 들어간 쟤네들이 싸질러논거 밀어내고 싶어서라면 정바비참여곡삭제해 정바비아웃 김가람학폭 garamout 으…,2022-05-26 05:30:51+00:00,ko
1529696402145955840, 야가람아아이돌하고싶었으면 김가람탈퇴해 학폭을하지를말았어야지 garamout  민폐끼치지말고제발나가주라 쏘스뮤직해명해 너없으면모두가행복해탈퇴해,2022-05-26 05:30:17+00:00,ko
1529696398710476800,BerryEnaira aysinnit garam will never be proven innocent the ministry of education already confirmed she received a level  bullying punishment it doesn’t matter if victim is lying or not the fact that she got a level  means that she did bully and it was really really bad,2022-05-26 05:30:16+00:00,en
1529696373691469824, So even if shes innocent you still want Garam to suffer the consequences of something she DID NOT do just so your faves…,2022-05-26 05:30:10+00:00,en
1529696277436329984,if garam is innocent she DESERVES to stay so stfu,2022-05-26 05:29:47+00:00,en
1529696207110799362, Don’t forget public need closure to Garam’s case  Don’t complicate things GaramOUT,2022-05-26 05:29:30+00:00,en
1529696187535740928, watching ot inkigayo lesserafim performance and theyve already changed the choreo and rerecorded the song with new line d…,2022-05-26 05:29:26+00:00,en
1529696141998280706,Garam is a fvcking bully Now cry me a river  Imagine being a shooter for that girlie just because shes pretty ,2022-05-26 05:29:15+00:00,en
1529697915580862464, 우릴위해웃던르세라핌이라는천사들 쌈쿠라르세라핌  르세라핌♡대박나세요♡ 아이즈원♡포에버♡ ,2022-05-26 05:36:18+00:00,ko
1529697799947829249,요즘듣는거 르세라핌 오라달콤한죽음이여 카미이로아와세 에스파 아이브 엔믹스 켄드릭 드레이크 메가존 오스트  에이셉라키 잔혹한천사의테제 두란두란,2022-05-26 05:35:50+00:00,ko
1529697670356471809, 르세라핌 TOP  ,2022-05-26 05:35:19+00:00,ko
1529696947757469696,르세라핌 tou 중국영통 포카 양도  사쿠라  채원  은채  윤진  가람  카즈하   Lesserafim 사쿠라 김채원 허윤진 카즈하 김가람 홍은채 미공포 포카 포토카드 특전 양도 교환 이즈위 중국 영통 ,2022-05-26 05:32:27+00:00,ko
1529696790416461824, TD포토 르세라핌 사쿠라 눈 뗄 수 없는 아름다움  ,2022-05-26 05:31:49+00:00,ko
1529696657981718528, 김가람 르세라핌뿐만 아니라 하이브 전체 레이블 불매 들어감 소속사가 피해자 상대로 차가해 진짜 악질 기업임 ,2022-05-26 05:31:18+00:00,ko
1529696614054785025, 헐 르세라핌 김가람 대체할 새멤버 떳음 ,2022-05-26 05:31:07+00:00,ko
1529696566617190400, 르세라핌 김가람 학폭 피해자가 살살까지 겪은 일들  김가람학폭 김가람탈퇴해 ,2022-05-26 05:30:56+00:00,ko
1529696525097369600,르세라핌 김가람 허윤진 피어레스 IM FEARLESS 포카 양도합니다  운미포 가격입니다  준등기 반택 끼택 일반택배 이용  하자감안한 가격임  르세라핌 LE SSERAFIM 김채원 카즈하 허윤진 사쿠라 홍은채 김가람 포토카드 포카 양도 ,2022-05-26 05:30:46+00:00,ko
1529696413319196673,  르세라핌 예림당아트홀 팬싸 채원  자기 찍는거 알고 장난치는 아기치타  LESSERAFIM 르세라핌 CHAEWON 채원 ,2022-05-26 05:30:19+00:00,ko
1529696017431826432,르세라핌 김채원 사쿠라 포카 팝니다 아이즈원 때 공식 기 부터 앨범 트레카 등 다 있습니다 원하는거 표시해서 가격 제시해서 연락 편하게 주세요 여러개 사시는 분 우대합니다  ㅅㅊㅇ 아이즈원 원릴러 비올레타 피노라마 르세라핌 김채원 채원 사쿠라 피얼리스 카즈하 홍은채 ,2022-05-26 05:28:45+00:00,ko
1529695763881525248, 르세라핌 포카 양도합니다  르세라핌 미공포 위버스샵 사운드웨이브 파워스테이션 네이버 쇼핑라이브 뮤직플랜트 lesserafim 사쿠라 김채원 카즈하 홍은채 허윤진 김가람 공방 poca sell GARAM YUNJIN KAZUH…,2022-05-26 05:27:45+00:00,ko
1529695383567613952, 르세라핌 넘무 잘해요 ,2022-05-26 05:26:14+00:00,ko
1529695248775262208, 안방열직캠 르세라핌  FEARLESS   인기가요 르세라핌 LESSERAFIM FEARLESS lesserafim  사쿠라  카즈하 …,2022-05-26 05:25:42+00:00,ko
1529695241636220929, 르세라핌 포카 특전 럭드 엽서 양도합니다  SELL LESSERAFIM Photocards   르세라핌 LE SSERAFIM pc 사쿠라 김채원 허윤진 카즈하 김가람 홍은채 분철 분할 양도 교환 포카 럭키…,2022-05-26 05:25:40+00:00,ko
1529694979899019265,아이즈원 포카 양도 은비 채원 예나 나코 유진 혜원 민주 히토미 권은비 김채원 최예나 야부키 나코 안유진 강혜원 김민주 혼다 히토미 라비앙로즈 비올레타 피에스타 르세라핌,2022-05-26 05:24:38+00:00,ko
1529694801414991872,위클리 스테이씨 케플러 이달의소녀 르세라핌 에스파 아이브 최예나 몬스타엑스 엔믹스 엔시티 엔하이픈 더보이즈 에이티즈 세븐틴 빌리 BTS 스키즈 투바투 앙스타 주술회전 명함 학생증 글라스 웨하스 메탈 카드 파샤코레 포토카드 폴라로이드 탑로더 탑꾸 커미션 콜북 스티커 양도 알티 팔로우이벤트 ,2022-05-26 05:23:55+00:00,ko
1529694617184403456, 안방열 직캠K 르세라핌 카즈하 FEARLESS LE SSERAFIM KAZUHA FanCam│SBS Inkigay   YouTube …,2022-05-26 05:23:11+00:00,ko
1529694550197141504,위클리 스테이씨 케플러 우주소녀 이달의소녀 르세라핌 에스파 아이들 아이브 최예나 몬스타엑스 엔믹스 엔시티 엔하이픈 더보이즈 에이티즈 세븐틴 빌리 BTS 스키즈 투바투 앙스타 주술회전 명함 학생증 글라스 웨하스 메탈 카드 파샤코레 포토카드 폴라로이드 탑로더 탑꾸 커미션 콜북 스티커 양도 ,2022-05-26 05:22:55+00:00,ko
1529694439635308551,아이즈원 스테이씨 케플러 우주소녀 레드벨벳 르세라핌 에스파 아이들 아이브 최예나 몬스타엑스 엔믹스 엔시티 엔하이픈 더보이즈 에이티즈 세븐틴 빌리 BTS 스키즈 투바투 앙스타 주술회전 명함 학생증 글라스 웨하스 메탈 카드 파샤코레 포토카드 폴라로이드 탑로더 탑꾸 커미션 콜북 스티커 양도 ,2022-05-26 05:22:29+00:00,ko
1529694420953874432,  르세라핌 예림당아트홀 팬싸 채원  똘망똘망 아이컨택 해주는 귀요미  LESSERAFIM 르세라핌 CHAEWON 채원 ,2022-05-26 05:22:24+00:00,ko
1529694191726383104, 르세라핌 포토카드 양도해요 LE SSERAFIM 사쿠라 김채원 허윤진 김가람 카즈하 홍은채 photocard sakura kim chaewon huh yunjin kazuha  kim garam hong eunch…,2022-05-26 05:21:30+00:00,ko
1529693982225182720,르세라핌 홍은채 공방 포카 양도합니다  이상 제시해주세요 쿨거가  BUY  SELL   ㅅㅊㅇ LE SSERAFIM 미야와키 사쿠라 김채원 허윤진 나카무라 카즈하 김가람 양도 교환 구해요 받아요 포토카드 공개방송 뮤직뱅크 인기가요 ,2022-05-26 05:20:40+00:00,ko
1529693746648035328, 여러분 르세라핌이 드디어 오늘 데뷔 했습니다 저회 데뷔를 함께 해주셔서 감사합니다 앞으로 열심히 하겠습니다 꼭 만나요 ,2022-05-26 05:19:44+00:00,ko
1529693720609796096, 드디어 르세라핌 데뷔  우리 짱세라핌 영원히 사랑해주기…  약속 앞으로 자주 볼수 있으면 좋겠어용 ㅎㅎ 우리 많은 콘텐츠 나오니까 여러분 화이팅이요 ㅎㅎ ,2022-05-26 05:19:37+00:00,ko
1529693602577674240,르세라핌 카즈하 포카 양도받아요  buy sell   한국 주소 계정  디엠으로 가격 알려주세요  채원 사쿠라 카즈하 윤진 가람 은채 ,2022-05-26 05:19:09+00:00,ko
1529693587964928000, 르세라핌 데뷔했다 ,2022-05-26 05:19:06+00:00,ko
1529693313162690560,르세라핌 팬싸컷  문의받습니다 가격   마감까지 컷 제대로 봐드려요      르세라핌 LESSERAFIM,2022-05-26 05:18:00+00:00,ko
1529693308322295808, 하이브에서 데뷔하는 첫 걸그룹  르세라핌의 데뷔를 기다리시는 팬 여러분 오늘부터 위버스 에서 르세라핌 을 응원해 보세요  멤버 공개부터 데뷔를 비롯한 앞으로의 활동 소식을 위버스를 통해 전할 예정입니…,2022-05-26 05:17:59+00:00,ko
1529693268522328064, 르세라핌 위버스 특전포카 양도  위버스 특전 홀로그램첫번째줄 사쿠라 채원 카즈하   윤진 가람 은채    위버스 특전 일반두번째줄 사쿠라 채원   윤진 가람 은채    준등기 …,2022-05-26 05:17:50+00:00,ko
1529693130512945157, 르세라핌 위했어요  정말 생각치도 못했는데 위 할 수 있게 해준 팬분들 너무너무 감사합니다 팬분들 앞에서 자랑스럽게 위할 수 있어서 더욱 행복했어요 앞으로 더 열심히 하고싶다고도 느끼고 여러가지 감정이 느껴…,2022-05-26 05:17:17+00:00,ko
1529693059373379584,르세라핌 Tou 중국 미공포 포카 양도합니다   LE SSERAFIM China photo cards Sell  일관 장   지금 세트 있어요  김채원  윤진  ,2022-05-26 05:17:00+00:00,ko
1529693010421682176,악 저번에 비싸게 샀는데 할인이네ㄷㄷ  내일 두시 까지만 할인인거 같네요ㅋ   르세라핌 앨범 피어리스 미니 집 FEARLESS 종세트  상세정보    파트너스 활동을 통해 일정액의 수수료를 제공받을 수 있음  위 링크 막히면 알려주기,2022-05-26 05:16:48+00:00,ko
1529692802442883072,쇼챔직캠 K LE SSERAFIM  FEARLESS 르세라핌  피어리스 l Show Champion l EP ,2022-05-26 05:15:59+00:00,ko
1529692787393761281,르세라핌 위버스 특전 홀로그램 단체 렌티쿨러 포토카드 포카 액자 종 양도 LESSERAFIM ,2022-05-26 05:15:55+00:00,ko
1529692491330465793, 방탄 군면제 지민 압류돌 논란 성범죄 논란인물 정바비 곡 새앨범 수록 르세라핌 김가람 학폭 하이브의 다수 악재 속 대중의 비난여론 거세질때 저질퀄 뽀샵사진으로 촉발된 가짜 열애설이 기사도배댓글작업성명문실트…,2022-05-26 05:14:44+00:00,ko
1529691250206855169,우릴위해웃던르세라핌이라는천사들 쌈쿠라르세라핌  르세라핌♡대박나세요♡ 아이즈원♡포에버♡ ,2022-05-26 05:09:48+00:00,ko
1529690819598290944,르세라핌 데뷔 쇼케이스 쇼케 웰컴 키트 포카 양도  준등포 또는 반택포   김채원    영상 다른 문구 적어 재 인증 ,2022-05-26 05:08:06+00:00,ko
1529689829155348481, 르세라핌의 학교폭력 논란 등으로 주가 눈높이를 지속적으로 낮추고 있다가수 정바비의 곡Filter을 실으면서 일을 키웠다 필터는 년 월 발매된 멤버 지민의 솔로곡  …,2022-05-26 05:04:10+00:00,ko
1529689618312200193, 완전체 활동 포기 르세라핌·하이키 자충수가 될 수 있는 반전의 카드   자충수 a move which fills ones own liberties a metaphorical saying that one…,2022-05-26 05:03:19+00:00,ko
1529689503136632833,  르세라핌 사운드웨이브 팬싸    르세라핌 윤진 허윤진 ,2022-05-26 05:02:52+00:00,ko
1529689308298637312,르세라핌 김채원  파워 아이돌 美  포토  연예 르세라핌 김채원 ,2022-05-26 05:02:06+00:00,ko
1529689245031763968,르세라핌 사쿠라카즈하  같은 日 출신→극과 극 매력  포토  연예 르세라핌 사쿠라카즈하 ,2022-05-26 05:01:50+00:00,ko
